0.96764,0.97292,0.97467,0.97858,0.98503,0.98648,0.98952,0.99331,0.99448,0.99865,1,0.99877,0.99763,0.9963,0.99345,0.99061,0.98298,0.97435,0.96547,0.96201,0.95709,0.94892,0.94066,0.93495,0.92836,0.92164,0.91621,0.90697,0.89724,0.8901,0.88723,0.88317,0.87525,0.86749,0.86002,0.85328,0.84687,0.84216,0.83118,0.81425,0.80254,0.79256,0.77937,0.77297,0.76711,0.75084,0.73533,0.72697,0.71785,0.7009,0.68745,0.67078,0.65251,0.64524,0.639,0.62389,0.61027,0.56994,0.53571,0.50732,0.50138,0.48425,0.46313,0.44203,0.4246,0.40655,0.38751,0.3713,0.34042,0.32464,0.31042,0.30014,0.27843,0.27133,0.25521,0.24108,0.23608,0.22931,0.22823,0.23284,0.23886,0.24084,0.23911,0.23875,0.2366,0.23381,0.22851,0.22534,0.21287,0.20901,0.20819,0.20524,0.20312,0.19672,0.1908,0.17812,0.16746,0.15167,0.15656,0.1483,0.15879,0.16503,0.15267,0.1419,0.14892,-0.39289,-0.37401,0.96688,0.56757
0.96332,0.96881,0.97067,0.97466,0.9816,0.98317,0.98643,0.99049,0.99184,0.99641,0.99877,1,0.99959,0.99865,0.99602,0.99325,0.98625,0.97801,0.96922,0.96582,0.96076,0.95234,0.94403,0.93825,0.93158,0.92467,0.9189,0.90927,0.89904,0.89097,0.88783,0.88309,0.87497,0.86681,0.85876,0.85149,0.84441,0.83918,0.82708,0.80943,0.79728,0.78685,0.77272,0.76598,0.76008,0.74363,0.72749,0.71876,0.70935,0.69225,0.67858,0.6616,0.64301,0.63554,0.62906,0.61366,0.6,0.55906,0.52457,0.49609,0.49021,0.47317,0.45192,0.43067,0.41333,0.39555,0.37662,0.36043,0.32979,0.31432,0.30036,0.29061,0.26901,0.26186,0.24604,0.23211,0.22739,0.22069,0.22005,0.22493,0.23077,0.23292,0.23156,0.23121,0.22916,0.22635,0.22107,0.2181,0.20568,0.2018,0.20113,0.19838,0.19619,0.18993,0.18441,0.17165,0.16097,0.14579,0.1503,0.14226,0.15293,0.15916,0.14688,0.13609,0.14177,-0.38836,-0.36982,0.9625,0.55748
0.9608,0.9664,0.9683,0.97236,0.97955,0.98121,0.98461,0.9889,0.99034,0.99508,0.99763,0.99959,1,0.99957,0.99722,0.99454,0.9878,0.97981,0.97126,0.96786,0.96273,0.9542,0.94583,0.94004,0.93337,0.92622,0.92038,0.91057,0.90002,0.89137,0.88804,0.88289,0.87458,0.86622,0.85783,0.85009,0.84264,0.83712,0.82456,0.80633,0.79394,0.78332,0.76861,0.76167,0.75564,0.73897,0.72249,0.71359,0.70406,0.68693,0.67325,0.65622,0.63752,0.62994,0.62332,0.6077,0.59397,0.55283,0.51815,0.48939,0.48354,0.46652,0.44504,0.42374,0.40653,0.38886,0.36992,0.35373,0.32316,0.30787,0.29393,0.28442,0.26298,0.25577,0.23994,0.22623,0.22173,0.21511,0.21469,0.21983,0.22564,0.22792,0.22683,0.22646,0.22449,0.22177,0.21665,0.21379,0.20139,0.19733,0.19669,0.19407,0.1918,0.18554,0.1802,0.16752,0.15704,0.14264,0.14696,0.13903,0.14965,0.15581,0.1438,0.13314,0.13852,-0.38578,-0.36787,0.95993,0.55156
0.95787,0.96362,0.96558,0.96979,0.97725,0.979,0.9826,0.98718,0.9887,0.99359,0.9963,0.99865,0.99957,1,0.99848,0.99594,0.98929,0.98162,0.97327,0.96986,0.96472,0.95607,0.94763,0.94173,0.93498,0.92754,0.92153,0.91154,0.90075,0.89143,0.88793,0.88237,0.87376,0.8651,0.85642,0.84831,0.84064,0.83491,0.8219,0.80306,0.7904,0.77954,0.76443,0.75734,0.75124,0.73436,0.71741,0.70828,0.69856,0.68119,0.66744,0.65034,0.63145,0.62376,0.61705,0.60136,0.58767,0.54638,0.51163,0.48273,0.47689,0.45982,0.43822,0.41698,0.39984,0.38217,0.36313,0.34688,0.31639,0.30142,0.28758,0.27831,0.257,0.24975,0.234,0.2205,0.21623,0.20961,0.20951,0.21504,0.2209,0.22332,0.22232,0.222,0.2202,0.21756,0.21262,0.20989,0.19753,0.19296,0.19225,0.18955,0.18727,0.18112,0.17595,0.16334,0.15293,0.13878,0.14291,0.13511,0.14637,0.15232,0.14041,0.1298,0.13462,-0.38362,-0.36609,0.95697,0.54567
0.95255,0.95861,0.9607,0.9651,0.97297,0.97481,0.97865,0.98346,0.9851,0.99043,0.99345,0.99602,0.99722,0.99848,1,0.99863,0.99203,0.98455,0.97625,0.97278,0.96763,0.95881,0.95026,0.94404,0.9372,0.92943,0.92306,0.91234,0.90127,0.89123,0.88753,0.88137,0.87213,0.86283,0.85394,0.84546,0.83722,0.83057,0.8169,0.79722,0.78409,0.77293,0.75744,0.75021,0.74402,0.72671,0.70952,0.70023,0.69038,0.67275,0.65857,0.64105,0.62172,0.61377,0.60675,0.59075,0.57699,0.53541,0.50029,0.47149,0.46571,0.44862,0.4271,0.40598,0.38901,0.37153,0.35236,0.33588,0.30545,0.29085,0.2775,0.26856,0.24715,0.23988,0.22456,0.21116,0.20729,0.2007,0.20137,0.20711,0.21299,0.21563,0.21454,0.21442,0.21291,0.21031,0.20527,0.20273,0.19062,0.18599,0.1851,0.18239,0.17995,0.17387,0.16887,0.15648,0.14594,0.13192,0.13603,0.12801,0.14045,0.14587,0.13399,0.12385,0.12897,-0.3788,-0.36205,0.95161,0.53509
0.94835,0.95445,0.95661,0.96106,0.96909,0.97092,0.97498,0.97988,0.98152,0.98738,0.99061,0.99325,0.99454,0.99594,0.99863,1,0.99457,0.98719,0.97912,0.97569,0.97063,0.96192,0.95313,0.94669,0.93974,0.93172,0.92496,0.91361,0.90209,0.89138,0.8875,0.8811,0.87153,0.86194,0.85247,0.84372,0.8349,0.82722,0.81268,0.79231,0.77858,0.76698,0.75114,0.74386,0.73757,0.71997,0.70271,0.69335,0.68338,0.66553,0.65083,0.63285,0.6131,0.60499,0.59783,0.58182,0.56791,0.52595,0.49072,0.46218,0.45662,0.43964,0.41801,0.397,0.3802,0.36295,0.34376,0.32739,0.2969,0.28181,0.26853,0.25957,0.23824,0.23116,0.21661,0.2032,0.19937,0.19235,0.19341,0.19926,0.20521,0.20818,0.20754,0.20787,0.20653,0.20412,0.19911,0.19676,0.18509,0.18048,0.1795,0.17678,0.17442,0.16831,0.16312,0.15082,0.14012,0.12616,0.13034,0.12198,0.13407,0.13999,0.12852,0.11878,0.1236,-0.37578,-0.36121,0.94733,0.52604
0.93875,0.94523,0.94747,0.95198,0.95983,0.96157,0.96573,0.97079,0.9725,0.97945,0.98298,0.98625,0.9878,0.98929,0.99203,0.99457,1,0.99417,0.98671,0.98349,0.97846,0.96971,0.96065,0.95377,0.94621,0.93788,0.93101,0.91885,0.90595,0.89387,0.88961,0.88244,0.87113,0.86013,0.84861,0.83927,0.82945,0.8206,0.8043,0.78301,0.76837,0.75638,0.74018,0.73262,0.72563,0.70627,0.68841,0.67887,0.66856,0.65046,0.63539,0.61673,0.5959,0.58733,0.57976,0.56335,0.54893,0.50592,0.46872,0.43931,0.43375,0.41675,0.39501,0.37407,0.35732,0.34045,0.32134,0.30464,0.27418,0.25832,0.24495,0.23626,0.21612,0.20927,0.19572,0.1826,0.1788,0.1713,0.17282,0.17981,0.18598,0.18917,0.18926,0.19041,0.189,0.18732,0.1829,0.18128,0.17032,0.16706,0.16621,0.16381,0.16147,0.15594,0.15119,0.14023,0.12922,0.11517,0.11929,0.1109,0.11965,0.12592,0.11546,0.10662,0.11053,-0.37268,-0.35709,0.93757,0.50343
0.92874,0.9352,0.93758,0.94226,0.95034,0.95213,0.95632,0.96153,0.96332,0.97079,0.97435,0.97801,0.97981,0.98162,0.98455,0.98719,0.99417,1,0.99423,0.99126,0.98663,0.97834,0.96923,0.96221,0.95408,0.94525,0.93839,0.92504,0.91041,0.89664,0.89211,0.88424,0.87135,0.85874,0.84617,0.83534,0.82374,0.81364,0.79549,0.7731,0.75766,0.74498,0.72686,0.71826,0.71062,0.69076,0.67288,0.66313,0.65203,0.63321,0.61763,0.59831,0.57719,0.56863,0.56128,0.54495,0.53043,0.48598,0.44819,0.4188,0.41299,0.39567,0.37327,0.35229,0.33582,0.31881,0.29972,0.28286,0.25204,0.23675,0.22325,0.21426,0.19462,0.18882,0.17639,0.16415,0.16039,0.15241,0.15504,0.16301,0.16982,0.17337,0.17441,0.17647,0.17518,0.17483,0.17122,0.17031,0.16033,0.15704,0.15631,0.15423,0.15253,0.1476,0.14339,0.13348,0.12244,0.10991,0.11394,0.10561,0.11154,0.11754,0.10611,0.097166,0.10247,-0.3643,-0.34933,0.92741,0.48285
0.91907,0.92559,0.92815,0.93279,0.94101,0.94284,0.94707,0.95238,0.95421,0.96189,0.96547,0.96922,0.97126,0.97327,0.97625,0.97912,0.98671,0.99423,1,0.99861,0.99423,0.98558,0.97647,0.96844,0.95979,0.95082,0.94341,0.92921,0.91382,0.89869,0.89369,0.88462,0.87138,0.85753,0.84381,0.83196,0.81929,0.80793,0.78883,0.76453,0.74833,0.73502,0.71601,0.70673,0.69882,0.67821,0.66013,0.65044,0.63922,0.61968,0.60352,0.58373,0.56214,0.55347,0.54631,0.53042,0.51595,0.47041,0.43206,0.40205,0.39627,0.37904,0.35622,0.33529,0.31906,0.30254,0.28411,0.26773,0.23708,0.22184,0.20883,0.2,0.18033,0.17433,0.16282,0.15114,0.14736,0.14041,0.14432,0.15269,0.15909,0.16257,0.16411,0.1674,0.16605,0.16646,0.16388,0.16345,0.15408,0.15131,0.15028,0.14769,0.14605,0.14171,0.13785,0.12882,0.11831,0.10492,0.10913,0.10119,0.10522,0.11119,0.099301,0.090201,0.094431,-0.35555,-0.34093,0.91768,0.4658
0.91547,0.92193,0.92447,0.92897,0.93723,0.93903,0.94328,0.9487,0.95058,0.95848,0.96201,0.96582,0.96786,0.96986,0.97278,0.97569,0.98349,0.99126,0.99861,1,0.99726,0.98896,0.97996,0.97169,0.96288,0.95356,0.94568,0.93084,0.91539,0.89957,0.89442,0.88521,0.87166,0.85728,0.84296,0.8308,0.8179,0.80644,0.78712,0.7621,0.74586,0.73225,0.71289,0.70344,0.69534,0.67467,0.6566,0.64687,0.63548,0.61575,0.59943,0.57928,0.55739,0.54863,0.54143,0.52547,0.51082,0.46521,0.42669,0.39682,0.39095,0.37385,0.35089,0.32984,0.31384,0.29733,0.2792,0.26298,0.23209,0.2171,0.20417,0.19567,0.17584,0.16973,0.15874,0.14734,0.14366,0.13689,0.14134,0.15008,0.1568,0.16035,0.16177,0.16522,0.16377,0.16442,0.16189,0.16152,0.15221,0.14905,0.14806,0.14565,0.14384,0.13934,0.1355,0.1264,0.116,0.10192,0.10629,0.098196,0.10183,0.10752,0.095265,0.086053,0.089762,-0.35231,-0.33872,0.91407,0.46027
